"STATION","DATE","DEWP","FRSHTT","GUST","MAX","MIN","MXSPD","PRCP","SLP","SNDP","STP","TEMP","VISIB","WDSP"
"71624099999","2020-06-27","  61.5","010000"," 25.1","  86.4","  58.5"," 19.0"," 0.02","1006.6","999.9","986.7","  75.7"," 14.6","  9.7"
"71624099999","2020-06-28","  62.1","010000"," 24.1","  84.9","  63.1"," 19.0"," 0.09","1007.0","999.9","987.1","  74.2"," 14.9"," 10.0"
"71624099999","2020-06-29","  58.2","000000"," 17.1","  87.8","  66.2"," 15.0"," 0.00","1012.4","999.9","992.5","  77.0"," 15.0","  8.4"
"71624099999","2020-06-30","  60.0","000000"," 15.0","  89.8","  65.8"," 13.0"," 0.00","1015.4","999.9","995.3","  75.4"," 15.0","  6.5"
"71624099999","2020-07-01","  62.0","000000","999.9","  84.2","  66.2"," 11.1"," 0.00","1014.4","999.9","994.4","  75.8"," 15.0","  5.0"
"71624099999","2020-07-02","  59.2","000000"," 21.0","  95.0","  66.0"," 15.0"," 0.00","1013.1","999.9","993.3","  82.4"," 15.0","  9.8"
"71624099999","2020-07-03","  62.2","000000"," 22.9","  95.9","  70.0"," 17.1"," 0.00","1012.9","999.9","993.1","  81.6"," 15.0"," 10.4"
"71624099999","2020-07-04","  57.1","000000"," 18.1","  89.6","  68.0"," 14.0"," 0.00","1014.8","999.9","994.8","  79.0"," 15.0","  9.3"
"71624099999","2020-07-05","  47.6","000000","999.9","  91.9","  65.3"," 17.1"," 0.00","1015.0","999.9","995.1","  79.0"," 15.0","  7.0"
"71624099999","2020-07-06","  61.5","000000"," 15.0","  93.2","  65.3"," 11.1"," 0.00","1015.9","999.9","996.0","  80.3"," 15.0","  6.0"
"71624099999","2020-07-07","  62.4","000000"," 20.0","  93.2","  71.6"," 13.0"," 0.00","1014.5","999.9","994.6","  81.9"," 15.0","  5.6"
"71624099999","2020-07-08","  67.5","010010"," 33.0","  93.2","  70.9"," 15.9"," 0.00","1012.6","999.9","992.9","  83.2"," 14.8","  5.3"
"71624099999","2020-07-09","  66.6","000000"," 18.1","  94.3","  72.0"," 12.0"," 0.24","1012.5","999.9","992.7","  83.5"," 15.0","  6.3"
"71624099999","2020-07-10","  69.4","000000"," 18.1","  93.7","  72.5"," 13.0"," 0.00","1010.2","999.9","990.5","  82.4"," 15.0","  6.0"
"71624099999","2020-07-11","  69.0","010010"," 32.1","  90.1","  69.1"," 24.1"," 0.76","1003.8","999.9","984.0","  74.2"," 14.4","  9.8"
"71624099999","2020-07-12","  62.3","000000"," 25.1","  83.1","  64.8"," 19.0"," 0.72","1005.5","999.9","985.6","  73.2"," 15.0"," 10.1"
"71624099999","2020-07-13","  59.7","010000"," 24.1","  75.2","  64.4"," 17.1"," 0.00","1010.4","999.9","990.3","  70.6"," 15.0","  9.7"
"71624099999","2020-07-14","  59.3","000000","999.9","  79.3","  63.9"," 12.0"," 0.02","1016.3","999.9","996.0","  71.1"," 15.0","  7.8"
"71624099999","2020-07-15","  61.4","000000"," 15.0","  82.4","  66.2"," 11.1"," 0.00","1019.6","999.9","999.4","  74.7"," 15.0","  5.4"
"71624099999","2020-07-16","  68.2","010000"," 15.9","  82.8","  65.1"," 12.0"," 0.00","1016.4","999.9","996.4","  74.7"," 15.0","  5.8"
"71624099999","2020-07-17","  65.3","010000"," 17.1","  87.8","  68.0"," 14.0"," 0.11","1016.7","999.9","996.7","  77.1"," 13.8","  8.6"
"71624099999","2020-07-18","  64.6","000000"," 22.0","  91.4","  69.8"," 15.0"," 0.00","1016.5","999.9","996.6","  80.8"," 15.0","  7.4"
"71624099999","2020-07-19","  68.7","010010"," 41.0","  91.8","  68.2"," 29.9"," 0.35","1009.5","999.9","989.7","  80.1"," 14.8"," 10.3"
"71624099999","2020-07-20","  65.7","000000"," 25.1","  88.2","  69.1"," 18.1"," 0.01","1010.2","999.9","990.3","  76.9"," 15.0"," 11.2"
"71624099999","2020-07-21","  58.6","000000"," 19.0","  85.3","  59.5"," 14.0"," 0.00","1017.0","999.9","996.8","  69.9"," 15.0","  6.3"
"71624099999","2020-07-22","  65.1","010000"," 15.9","  79.2","  59.5","  9.9"," 0.02","1014.9","999.9","994.8","  72.0"," 14.2","  5.0"
"71624099999","2020-07-23","  65.2","010000"," 18.1","  80.8","  66.2"," 15.0"," 0.36","1015.7","999.9","995.6","  73.0"," 15.0","  7.2"
"71624099999","2020-07-24","  62.0","000000"," 15.9","  81.7","  63.7"," 11.1"," 0.00","1020.0","999.9","999.7","  72.2"," 15.0","  7.4"
"71624099999","2020-07-25","  60.7","000000"," 17.1","  86.0","  66.0"," 11.1"," 0.00","1019.2","999.9","999.1","  76.1"," 15.0","  5.6"
"71624099999","2020-07-26","  62.8","000000"," 26.0","  91.6","  67.5"," 18.1"," 0.00","1015.5","999.9","995.5","  79.4"," 15.0"," 10.5"
"71624099999","2020-07-27","  70.0","010000"," 28.9","  92.3","  67.3"," 20.0"," 0.03","1008.4","999.9","988.7","  82.2"," 15.0"," 12.0"
"71624099999","2020-07-28","  60.7","010000"," 26.0","  90.9","  63.5"," 18.1"," 0.00","1009.0","999.9","989.1","  77.1"," 14.8"," 10.3"
"71624099999","2020-07-29","  59.7","010000"," 22.0","  88.0","  63.5"," 17.1"," 0.02","1010.2","999.9","990.3","  76.7"," 14.8","  9.0"
"71624099999","2020-07-30","  56.6","010000","999.9","  87.3","  62.4"," 15.9"," 0.00","1011.5","999.9","991.5","  73.9"," 15.0","  6.8"
"71624099999","2020-07-31","  60.5","000000","999.9","  84.2","  64.4"," 15.0"," 0.00","1012.4","999.9","992.3","  73.8"," 15.0","  8.0"
"71624099999","2020-08-01","  61.2","000000"," 15.9","  84.7","  64.6"," 12.0"," 0.00","1013.4","999.9","993.4","  75.3"," 15.0","  6.8"
"71624099999","2020-08-02","  67.7","010010"," 32.1","  86.0","  65.7"," 22.9"," 1.30","1006.4","999.9","986.5","  74.5"," 11.1"," 10.7"
"71624099999","2020-08-03","  63.3","010010"," 28.9","  83.1","  62.8"," 22.9"," 0.16","1012.6","999.9","992.5","  69.4"," 13.7","  7.9"
"71624099999","2020-08-04","  66.2","010010"," 28.9","  76.8","  62.8"," 22.9"," 1.08","1012.1","999.9","991.9","  69.3"," 12.0","  4.9"
"71624099999","2020-08-05","  55.2","010000"," 28.0","  76.3","  58.3"," 15.9"," 0.39","1014.8","999.9","994.5","  67.0"," 15.0"," 12.7"
"71624099999","2020-08-06","  51.4","000000","999.9","  75.2","  55.4","  9.9"," 0.00","1020.2","999.9","999.7","  65.9"," 15.0","  5.2"
"71624099999","2020-08-07","  53.2","000000","999.9","  77.0","  59.0","  8.0"," 0.00","1020.8","999.9","000.4","  69.3"," 15.0","  4.4"
"71624099999","2020-08-08","  55.5","000000"," 15.0","  80.6","  62.6","  8.9"," 0.00","1020.8","999.9","000.5","  71.9"," 15.0","  3.9"
"71624099999","2020-08-09","  64.0","000000"," 22.0","  86.0","  68.9"," 14.0"," 0.00","1017.4","999.9","997.3","  76.5"," 15.0","  9.9"
"71624099999","2020-08-10","  69.6","000010"," 22.0","  89.6","  71.6"," 17.1"," 0.00","1014.7","999.9","994.8","  80.2"," 15.0","  8.5"
"71624099999","2020-08-11","  67.1","000000"," 22.0","  89.8","  71.2"," 19.0"," 0.00","1010.4","999.9","990.5","  78.8"," 15.0","  9.3"
"71624099999","2020-08-12","  53.8","000000","999.9","  84.4","  60.8"," 14.0"," 0.00","1017.3","999.9","997.2","  73.2"," 15.0","  6.3"
"71624099999","2020-08-13","  59.5","000000","999.9","  85.6","  59.2","  8.9"," 0.00","1020.0","999.9","999.9","  76.0"," 15.0","  5.6"
"71624099999","2020-08-14","  55.5","000000"," 19.0","  84.0","  66.2"," 14.0"," 0.00","1019.3","999.9","999.2","  77.3"," 15.0","  7.6"
"71624099999","2020-08-15","  59.1","000000","999.9","  83.5","  62.8","  8.9"," 0.00","1016.1","999.9","995.9","  73.9"," 15.0","  5.5"
"71624099999","2020-08-16","  64.8","010000","999.9","  82.2","  62.8"," 11.1"," 0.03","1013.7","999.9","993.6","  72.0"," 14.8","  5.3"
"71624099999","2020-08-17","  59.8","010010"," 26.0","  81.3","  59.0"," 20.0"," 0.01","1012.6","999.9","992.5","  69.2"," 14.5","  5.9"
"71624099999","2020-08-18","  56.6","010000"," 28.0","  81.3","  59.0"," 22.0"," 0.19","1012.3","999.9","992.0","  67.1"," 15.0","  9.9"
"71624099999","2020-08-19","  49.7","000000"," 21.0","  77.0","  52.3"," 15.0"," 0.03","1016.3","999.9","995.9","  64.4"," 15.0","  9.2"
"71624099999","2020-08-20","  51.7","000000"," 22.9","  80.8","  55.4"," 18.1"," 0.00","1016.7","999.9","996.4","  68.1"," 15.0","  7.7"
"71624099999","2020-08-21","  58.9","010000"," 19.0","  86.0","  64.4"," 13.0"," 0.00","1012.3","999.9","992.3","  73.5"," 15.0","  8.3"
"71624099999","2020-08-22","  65.0","000000","999.9","  87.8","  67.5"," 13.0"," 0.00","1012.8","999.9","992.8","  76.1"," 15.0","  5.6"
"71624099999","2020-08-23","  64.9","010010"," 22.0","  87.8","  64.4"," 15.9"," 0.00","1014.8","999.9","994.8","  77.4"," 15.0","  6.3"
"71624099999","2020-08-24","  65.2","010010"," 22.9","  90.3","  65.1"," 14.0"," 0.00","1014.2","999.9","994.2","  78.7"," 15.0","  7.5"
"71624099999","2020-08-25","  63.0","000000"," 27.0","  84.2","  68.0"," 21.0"," 0.00","1011.8","999.9","991.9","  77.0"," 15.0"," 11.9"
"71624099999","2020-08-26","  54.6","010000"," 17.1","  72.3","  57.2"," 15.0"," 0.00","1016.5","999.9","996.1","  65.0"," 15.0","  7.0"
"71624099999","2020-08-27","  66.9","010000"," 29.9","  84.7","  57.4"," 22.9"," 0.17","1007.6","999.9","987.6","  73.7"," 13.5"," 10.4"
"71624099999","2020-08-28","  60.5","000000"," 22.9","  86.4","  62.1"," 17.1"," 0.00","1010.4","999.9","990.2","  69.0"," 15.0","  7.3"
"71624099999","2020-08-29","  63.6","010000"," 31.1","  80.6","  62.1"," 25.1"," 0.08","1000.3","999.9","980.4","  71.4"," 14.6"," 14.0"
"71624099999","2020-08-30","  53.2","010000"," 22.0","  80.6","  57.0"," 19.0"," 0.00","1008.3","999.9","988.1","  65.8"," 15.0"," 10.2"
"71624099999","2020-08-31","  53.4","000000"," 20.0","  77.4","  57.0"," 15.0"," 0.00","1014.9","999.9","994.6","  67.1"," 15.0","  7.0"
"71624099999","2020-09-01","  64.4","000000"," 17.1","  81.5","  58.1"," 14.0"," 0.00","1013.3","999.9","993.2","  71.9"," 15.0","  6.3"
"71624099999","2020-09-02","  66.9","010010"," 31.1","  82.9","  65.5"," 22.0"," 0.47","1007.2","999.9","987.2","  74.1"," 13.8"," 10.0"
"71624099999","2020-09-03","  56.4","000000"," 28.9","  82.9","  58.8"," 20.0"," 0.00","1007.7","999.9","987.7","  69.9"," 15.0","  8.1"
"71624099999","2020-09-04","  50.9","010000"," 29.9","  83.5","  54.3"," 22.0"," 0.08","1011.5","999.9","991.2","  65.3"," 14.8"," 13.6"
"71624099999","2020-09-05","  49.3","010000"," 25.1","  73.4","  52.7"," 17.1"," 0.01","1019.8","999.9","999.2","  62.1"," 15.0","  9.5"
"71624099999","2020-09-06","  47.3","000000","999.9","  71.6","  49.6","  8.9"," 0.00","1021.6","999.9","000.9","  61.0"," 15.0","  5.8"
"71624099999","2020-09-07","  60.9","010010"," 34.0","  77.0","  62.6"," 22.9"," 0.19","1010.1","999.9","989.9","  68.1"," 14.6"," 13.8"
"71624099999","2020-09-08","  51.0","010000","999.9","  68.0","  57.2"," 13.0"," 0.02","1019.0","999.9","998.3","  60.8"," 15.0","  7.4"
"71624099999","2020-09-09","  57.0","010000","999.9","  66.2","  56.8","  8.9"," 0.00","1023.8","999.9","003.1","  60.2","  8.7","  4.3"
"71624099999","2020-09-10","  58.5","110000"," 21.0","  67.5","  56.5"," 15.0"," 0.00","1025.0","999.9","004.3","  62.9","  8.0","  6.7"
"71624099999","2020-09-11","  47.7","000000"," 15.9","  62.6","  53.6"," 13.0"," 0.00","1027.6","999.9","006.7","  57.0"," 15.0","  8.3"
"71624099999","2020-09-12","  51.1","000000"," 17.1","  70.5","  51.8","  9.9"," 0.00","1023.2","999.9","002.5","  59.6"," 15.0","  5.6"
"71624099999","2020-09-13","  61.9","010000"," 28.9","  79.0","  50.7"," 21.0"," 0.15","1013.0","999.9","992.8","  69.5"," 14.4"," 10.3"
"71624099999","2020-09-14","  45.0","000000"," 24.1","  79.0","  51.4"," 17.1"," 0.00","1023.9","999.9","003.1","  59.3"," 15.0"," 10.2"
"71624099999","2020-09-15","  42.6","000000"," 15.0","  68.0","  42.8"," 13.0"," 0.00","1027.0","999.9","006.0","  53.9"," 15.0","  6.8"
"71624099999","2020-09-16","  51.5","000000"," 22.0","  77.0","  57.2"," 15.9"," 0.00","1016.8","999.9","996.4","  65.1"," 15.0","  9.5"
"71624099999","2020-09-17","  50.4","000000"," 21.0","  77.7","  55.0"," 15.0"," 0.00","1017.2","999.9","996.7","  62.0"," 15.0"," 10.2"
"71624099999","2020-09-18","  32.3","000000"," 27.0","  66.6","  41.7"," 15.0"," 0.00","1022.7","999.9","001.7","  51.1"," 15.0"," 10.9"
"71624099999","2020-09-19","  30.4","000000"," 18.1","  60.6","  37.6"," 13.0"," 0.00","1029.7","999.9","008.4","  48.0"," 15.0","  7.1"
"71624099999","2020-09-20","  35.2","000000","999.9","  62.2","  37.6"," 12.0"," 0.00","1033.4","999.9","012.1","  54.9"," 15.0","  4.9"
"71624099999","2020-09-21","  40.5","000000"," 15.0","  66.7","  39.4","  9.9"," 0.00","1033.8","999.9","012.7","  55.1"," 15.0","  5.0"
"71624099999","2020-09-22","  46.1","000000","999.9","  69.8","  44.6","  8.0"," 0.00","1024.4","999.9","003.5","  57.7"," 15.0","  4.1"
"71624099999","2020-09-23","  49.7","000000"," 20.0","  80.6","  53.6"," 14.0"," 0.00","1014.2","999.9","993.8","  66.5"," 15.0","  8.4"
"71624099999","2020-09-24","  56.6","010010","999.9","  81.7","  53.2","  9.9"," 0.00","1013.4","999.9","993.1","  65.5"," 12.7","  3.6"
"71624099999","2020-09-25","  59.2","100000","999.9","  77.2","  53.2","  8.9"," 0.08","1016.1","999.9","995.7","  66.0"," 10.5","  4.5"
"71624099999","2020-09-26","  59.1","000000"," 19.0","  78.8","  55.4"," 14.0"," 0.00","1014.1","999.9","993.7","  66.1"," 11.8","  5.1"
"71624099999","2020-09-27","  61.4","000000"," 22.0","  80.6","  66.2"," 15.9"," 0.00","1008.4","999.9","988.4","  71.9"," 15.0"," 10.3"
"71624099999","2020-09-28","  61.4","000000"," 22.0","  81.0","  63.7"," 13.0"," 0.00","1006.1","999.9","986.2","  71.3"," 15.0","  7.3"
"71624099999","2020-09-29","  53.2","010000"," 28.9","  80.1","  55.0"," 18.1"," 0.40","1007.0","999.9","986.7","  61.6"," 13.7","  8.5"
"71624099999","2020-09-30","  48.9","010000"," 31.1","  66.2","  50.2"," 22.0"," 0.02","1002.1","999.9","981.7","  57.3"," 14.7"," 10.5"
"71624099999","2020-10-01","  46.7","010000"," 26.0","  66.2","  48.2"," 15.9"," 0.20","1007.8","999.9","987.2","  55.6"," 15.0","  9.7"
"71624099999","2020-10-02","  43.5","010000"," 18.1","  64.2","  46.2"," 14.0"," 0.00","1014.4","999.9","993.6","  51.4"," 15.0","  7.8"
"71624099999","2020-10-03","  35.9","000000"," 18.1","  59.9","  37.9"," 13.0"," 0.00","1022.3","999.9","001.2","  46.9"," 15.0","  5.8"
"71624099999","2020-10-04","  44.4","010000","999.9","  55.4","  37.9"," 11.1"," 0.17","1021.6","999.9","000.5","  48.0"," 13.5","  4.4"
"71624099999","2020-10-05","  45.1","010000"," 15.0","  59.0","  42.3","  9.9"," 0.11","1020.5","999.9","999.5","  51.2"," 13.2","  6.0"
"71624099999","2020-10-06","  45.5","000000"," 24.1","  66.2","  46.4"," 19.0"," 0.00","1014.7","999.9","993.9","  55.2"," 15.0","  9.4"
"71624099999","2020-10-07","  48.6","010000"," 40.0","  67.1","  46.0"," 28.9"," 0.10","1004.7","999.9","984.4","  58.7"," 14.5"," 15.3"
"71624099999","2020-10-08","  42.8","010000"," 32.1","  65.3","  41.5"," 19.0"," 0.00","1016.4","999.9","995.5","  51.4"," 14.8","  7.6"
"71624099999","2020-10-09","  43.2","000000"," 15.0","  62.6","  40.1","  9.9"," 0.03","1019.6","999.9","998.6","  50.3"," 15.0","  4.7"
"71624099999","2020-10-10","  53.4","010000"," 26.0","  71.6","  55.4"," 20.0"," 0.00","1008.8","999.9","988.4","  64.5"," 14.5"," 12.0"
"71624099999","2020-10-11","  39.3","000000"," 19.0","  55.8","  42.8"," 14.0"," 0.02","1020.6","999.9","999.6","  48.4"," 15.0","  9.9"
"71624099999","2020-10-12","  45.3","010000"," 20.0","  61.2","  41.7"," 13.0"," 0.00","1017.2","999.9","996.4","  52.8"," 15.0","  8.5"
"71624099999","2020-10-13","  46.3","010000"," 21.0","  64.4","  50.0"," 17.1"," 0.31","1012.1","999.9","991.6","  58.0"," 14.5"," 10.5"
"71624099999","2020-10-14","  39.5","010000"," 15.9","  64.4","  43.3"," 13.0"," 0.00","1013.5","999.9","992.8","  55.3"," 14.9","  7.4"
"71624099999","2020-10-15","  46.5","010000"," 24.1","  63.3","  43.3"," 15.9"," 0.26","1006.3","999.9","985.8","  55.5"," 12.5","  9.9"
"71624099999","2020-10-16","  35.2","000000"," 21.0","  63.0","  37.4"," 15.9"," 0.20","1017.9","999.9","996.8","  46.8"," 15.0","  8.8"
"71624099999","2020-10-17","  32.1","000000"," 21.0","  56.3","  36.7"," 15.9"," 0.00","1023.2","999.9","002.0","  46.4"," 15.0","  7.0"
"71624099999","2020-10-18","  39.5","010000"," 19.0","  57.2","  48.2"," 13.0"," 0.00","1022.0","999.9","001.0","  53.1"," 15.0","  7.7"
"71624099999","2020-10-19","  42.3","010000"," 21.0","  57.6","  42.6"," 18.1"," 0.13","1023.4","999.9","002.2","  46.3"," 14.1","  6.2"
"71624099999","2020-10-20","  40.4","010000","999.9","  51.8","  42.8"," 12.0"," 0.34","1023.8","999.9","002.6","  46.0"," 12.0","  7.5"
"71624099999","2020-10-21","  47.5","010000"," 27.0","  63.0","  42.8"," 20.0"," 0.20","1019.6","999.9","998.7","  52.9"," 10.5"," 10.2"
"71624099999","2020-10-22","  45.2","010000","999.9","  63.0","  44.8","  8.0"," 0.08","1024.1","999.9","003.1","  49.9"," 14.6","  3.7"
"71624099999","2020-10-23","  54.6","110000"," 22.9","  75.7","  51.6"," 15.0"," 0.02","1015.3","999.9","994.7","  58.6","  7.6","  6.6"
"71624099999","2020-10-24","  39.2","010000"," 34.0","  76.5","  39.6"," 22.0"," 0.09","1017.1","999.9","996.1","  47.8"," 14.6"," 13.2"
"71624099999","2020-10-25","  32.0","010000"," 17.1","  47.1","  35.2"," 11.1"," 0.00","1025.1","999.9","003.6","  39.5"," 15.0","  7.4"
"71624099999","2020-10-26","  32.2","010000"," 17.1","  46.4","  35.6"," 11.1"," 0.06","1020.7","999.9","999.4","  41.4"," 14.6","  7.1"
"71624099999","2020-10-27","  37.0","010000","999.9","  46.6","  36.3"," 11.1"," 0.01","1023.5","999.9","002.2","  42.5"," 14.1","  6.3"
"71624099999","2020-10-28","  34.2","000000"," 22.0","  51.8","  35.6"," 15.9"," 0.20","1017.1","999.9","995.9","  42.1"," 14.2","  8.3"
"71624099999","2020-10-29","  36.7","010000"," 21.0","  53.2","  36.3"," 15.0"," 0.00","1011.2","999.9","990.2","  44.3"," 13.1","  5.8"
"71624099999","2020-10-30","  27.9","010000"," 17.1","  39.2","  32.0"," 14.0"," 0.06","1017.4","999.9","995.9","  34.8"," 13.4"," 10.2"
"71624099999","2020-10-31","  22.5","000000","999.9","  42.8","  23.0"," 14.0"," 0.00","1029.2","999.9","007.4","  32.1"," 15.0","  5.6"
"71624099999","2020-11-01","  35.0","011000"," 35.0","  52.2","  22.3"," 27.0"," 0.06","1009.6","999.9","988.6","  44.0"," 14.0"," 13.2"
"71624099999","2020-11-02","  24.8","011000"," 35.0","  52.2","  28.2"," 28.9"," 0.08","1013.6","  0.4","992.2","  34.4"," 13.2"," 19.3"
"71624099999","2020-11-03","  30.2","000000"," 44.1","  45.0","  28.2"," 29.9"," 0.00","1014.2","999.9","993.0","  42.3"," 15.0"," 12.2"
"71624099999","2020-11-04","  40.3","000000"," 22.0","  66.2","  35.2"," 15.9"," 0.00","1020.5","999.9","999.5","  49.9"," 15.0","  8.0"
"71624099999","2020-11-05","  43.7","000000"," 17.1","  64.4","  53.6"," 13.0"," 0.00","1020.6","999.9","999.9","  58.1"," 15.0","  8.9"
"71624099999","2020-11-06","  45.8","000000"," 18.1","  69.8","  48.2"," 14.0"," 0.00","1020.5","999.9","999.7","  58.5"," 15.0","  7.9"
"71624099999","2020-11-07","  47.1","000000"," 18.1","  69.8","  48.2"," 13.0"," 0.00","1022.1","999.9","001.4","  58.7"," 15.0","  7.9"
"71624099999","2020-11-08","  45.1","000000","999.9","  69.8","  43.2","  8.9"," 0.00","1025.7","999.9","004.9","  57.3"," 15.0","  4.2"
"71624099999","2020-11-09","  45.6","000000","999.9","  68.2","  43.2","  8.0"," 0.00","1024.9","999.9","004.0","  56.4"," 14.5","  3.1"
"71624099999","2020-11-10","  48.7","000000"," 17.1","  75.2","  46.4"," 12.0"," 0.00","1016.6","999.9","995.9","  58.7"," 14.6","  4.7"
"71624099999","2020-11-11","  50.1","010000"," 25.1","  66.6","  44.6"," 19.0"," 0.02","1009.9","999.9","989.5","  60.0"," 14.4"," 10.8"
"71624099999","2020-11-12","  29.9","000000"," 17.1","  48.2","  39.2"," 15.0"," 0.00","1020.2","999.9","999.0","  43.2"," 15.0","  7.4"
"71624099999","2020-11-13","  34.4","010000"," 22.9","  49.6","  38.7"," 21.0"," 0.00","1016.5","999.9","995.3","  42.6"," 14.5","  7.1"
"71624099999","2020-11-14","  27.8","000000"," 19.0","  48.2","  32.2"," 14.0"," 0.00","1020.8","999.9","999.4","  39.6"," 15.0","  7.7"
"71624099999","2020-11-15","  37.3","011000"," 49.0","  55.4","  37.4"," 41.0"," 0.29","1006.7","999.9","985.8","  44.3"," 13.3"," 12.3"
"71624099999","2020-11-16","  29.8","011100"," 45.1","  55.8","  37.0"," 31.1"," 0.28","1007.4","999.9","986.3","  39.6"," 15.0"," 20.8"
"71624099999","2020-11-17","  23.7","011100"," 35.0","  37.6","  28.4"," 28.0"," 0.02","1016.6","  0.4","995.1","  34.3"," 14.5"," 14.6"
"71624099999","2020-11-18","  17.2","001000"," 28.9","  37.4","  20.8"," 22.9"," 0.00","1031.6","  0.4","009.5","  26.5"," 14.1","  7.3"
"71624099999","2020-11-19","  28.7","000000"," 32.1","  59.0","  31.1"," 21.0"," 0.00","1022.7","999.9","001.4","  43.6"," 15.0","  9.9"
"71624099999","2020-11-20","  36.1","000000"," 27.0","  62.6","  55.0"," 19.0"," 0.00","1018.0","999.9","997.3","  57.8"," 15.0"," 13.2"
"71624099999","2020-11-21","  30.3","000000"," 19.0","  64.0","  37.8"," 15.0"," 0.00","1029.3","999.9","007.9","  42.2"," 15.0","  9.8"
"71624099999","2020-11-22","  26.5","001000"," 15.9","  42.8","  30.2"," 12.0"," 0.29","1028.9","  2.8","007.1","  33.9","  9.2","  7.0"
"71624099999","2020-11-23","  30.3","011000"," 19.0","  37.4","  24.8"," 15.9"," 0.47","1018.3","  5.5","996.7","  33.0"," 11.8","  9.4"
"71624099999","2020-11-24","  25.3","000000"," 15.0","  38.3","  24.4"," 13.0"," 0.00","1027.2","  4.3","005.4","  32.3"," 15.0","  8.5"
"71624099999","2020-11-25","  35.8","011000"," 19.0","  44.6","  33.4"," 11.1"," 0.06","1019.0","  1.6","997.6","  37.6"," 11.4","  5.1"
"71624099999","2020-11-26","  45.9","110000"," 20.0","  51.8","  44.1"," 14.0"," 0.30","1011.0","  0.8","990.1","  46.8","  4.4","  7.0"
"71624099999","2020-11-27","  38.3","000000","999.9","  46.4","  42.8"," 11.1"," 0.00","1017.3","999.9","996.2","  44.3"," 13.9","  6.8"
